Learner SignUp DateTime,Opportunity Id,Opportunity Name,Opportunity Category,Opportunity End Date,Date of Birth,Gender,Country,Institution Name,Current/Intended Major,Entry created at,Status Description,Status Code,Apply Date,Opportunity Start Date
2023-06-27 09:17:33,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1999-03-03,Female,India,Saint Louis University,Computer Science and Information Systems,2024-03-11 12:01:51,Started,1080,2023-06-27 09:47:00,2022-11-03 18:30:39
2023-01-05 16:33:16,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1995-01-13,Male,Kenya,St Louis University,Artificial Intelligence,2024-03-11 12:01:51,Started,1080,2022-12-06 08:27:47,2022-11-03 18:30:39
2023-01-05 16:33:16,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1999-09-28,Male,United States,Saint Louis University,Information Systems,2024-03-11 12:01:51,Team Allocated,1070,2023-09-14 20:32:08,2022-11-03 18:30:39
2023-05-30 16:00:50,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2005-03-26,Female,United States,Saint Louis University,Voice Performance,2024-03-11 12:01:52,Started,1080,2023-05-30 16:05:13,2022-11-03 18:30:39
2023-01-05 16:33:13,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1999-10-17,Male,India,Saint Louis University,Computer Science,2024-03-11 12:01:52,Team Allocated,1070,2024-01-29 19:06:08,2022-11-03 18:30:39
2023-08-14 12:44:17,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1996-01-16,Female,Nigeria,Michael Okpara University of Agriculture  Umudike,Mechanical Engineering,2024-03-11 12:01:52,Team Allocated,1070,2023-09-08 11:51:20,2022-11-03 18:30:39
2023-06-30 22:05:32,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1990-12-27,Male,Morocco,MOHAMMED V UNIVERSITY IN RABAT,Mathematics,2024-03-11 12:01:52,Started,1080,2023-07-01 14:59:04,2022-11-03 18:30:39
2024-02-16 11:59:21,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2005-05-30,Female,Nigeria,Johtech high school,Medical Laboratory Science,2024-03-11 12:01:52,Team Allocated,1070,2024-02-19 15:11:04,2022-11-03 18:30:39
2023-06-30 02:43:50,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2002-04-20,Female,United States,Saint Louis University,Health Data Science,2024-03-11 12:01:52,Started,1080,2023-06-30 03:39:20,2022-11-03 18:30:39
2023-06-14 05:20:49,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2002-05-10,Male,Congo,African School of Management and Technologie,Computer Science,2024-03-11 12:01:52,Started,1080,2023-06-14 07:23:47,2022-11-03 18:30:39
2023-03-27 16:45:08,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2000-04-27,Female,Nigeria,Babcock University,Mass Communication,2024-03-11 12:01:52,Started,1080,2023-03-27 17:10:35,2022-11-03 18:30:39
2023-12-01 21:37:43,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1989-05-28,Female,United States,Saint Louis University,Health Data Science,2024-03-11 12:01:52,Team Allocated,1070,2023-12-03 22:17:44,2022-11-03 18:30:39
2023-03-29 01:43:22,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2001-02-18,Female,Uganda,Uganda Christian University,Bachelor of Laws,2024-03-11 12:01:52,Started,1080,2023-03-29 02:11:37,2022-11-03 18:30:39
2023-05-01 06:50:39,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2001-04-26,Female,India,saint louis university,Information Systems,2024-03-11 12:01:52,Started,1080,2023-05-01 07:03:32,2022-11-03 18:30:39
2023-06-25 22:43:26,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1999-05-14,Female,United States,Saint Louis University,Cyber Security,2024-03-11 12:01:52,Team Allocated,1070,2023-07-22 16:32:53,2022-11-03 18:30:39
2023-01-15 18:18:34,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1987-12-21,Male,Pakistan,National university of science and technology Islamabad,Cyber Security,2024-03-11 12:01:52,Started,1080,2023-01-25 20:23:03,2022-11-03 18:30:39
2023-06-06 15:09:47,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2004-07-06,Female,Pakistan,IoBM,Computer Science,2024-03-11 12:01:52,Started,1080,2023-06-14 08:54:27,2022-11-03 18:30:39
2023-08-01 02:08:11,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2002-11-25,Male,India,Nehru Institute of engineering and technology,Computer Science and Engineering,2024-03-11 12:01:52,Team Allocated,1070,2023-08-08 05:35:56,2022-11-03 18:30:39
2023-05-22 23:12:01,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1998-11-12,Female,India,saint louis university,Information Systems,2024-03-11 12:01:52,Started,1080,2023-05-22 23:17:05,2022-11-03 18:30:39
2023-01-05 16:33:18,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1992-07-08,Male,Nigeria,Kwara State University,Library and Information Management,2024-03-11 12:01:52,Started,1080,2022-10-31 03:52:10,2022-11-03 18:30:39
2023-06-23 17:34:57,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2002-01-16,Female,United States,Saint Louis University,Computer Science,2024-03-11 12:01:52,Started,1080,2023-06-23 18:41:21,2022-11-03 18:30:39
2023-06-14 08:28:29,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2005-06-06,Female,India,St Thomas school,Ba Psych,2024-03-11 12:01:52,Started,1080,2023-06-14 08:44:14,2022-11-03 18:30:39
2023-04-22 11:04:32,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2002-07-17,Female,India,Gokaraju Rangaraju Institute of Engineering and Technology,Electrical and Electronic Engineering,2024-03-11 12:01:52,Started,1080,2023-04-22 11:23:48,2022-11-03 18:30:39
2023-06-16 10:40:39,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2010-06-16,Female,Pakistan,Graphics designing,Shaista,2024-03-11 12:01:52,Started,1080,2023-06-19 17:36:46,2022-11-03 18:30:39
2023-07-09 06:55:53,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2000-03-08,Female,India,Raghu Engineering College,Computer Science,2024-03-11 12:01:52,Team Allocated,1070,2023-10-10 02:51:18,2022-11-03 18:30:39
2024-01-11 13:24:48,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2002-11-13,Female,India,Ganpat University,Data Science and Artificial Intelligence,2024-03-11 12:01:52,Team Allocated,1070,2024-01-11 13:31:09,2022-11-03 18:30:39
2023-09-19 07:37:07,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2000-07-15,Male,India,Mountain institute of management and technology,Mechanical Engineering,2024-03-11 12:01:52,Team Allocated,1070,2024-02-05 07:05:47,2022-11-03 18:30:39
2023-06-20 21:36:22,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2000-03-13,Male,Nigeria,University of Ilorin,Electrical and Electronic Engineering,2024-03-11 12:01:52,Started,1080,2023-06-25 23:09:03,2022-11-03 18:30:39
2023-03-27 22:57:08,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1999-08-04,Male,Nigeria,Federal university Birnin Kebbi,Other,2024-03-11 12:01:52,Started,1080,2023-03-28 10:13:28,2022-11-03 18:30:39
2023-06-14 19:16:44,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2001-12-19,Female,Pakistan,University of Sindh jamshoro,Philosophy,2024-03-11 12:01:52,Started,1080,2023-06-14 19:59:02,2022-11-03 18:30:39
2023-06-15 11:12:07,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2002-03-30,Male,India,XIME Bangalore,Business Analytics,2024-03-11 12:01:52,Started,1080,2023-06-15 16:39:36,2022-11-03 18:30:39
2023-01-05 16:33:14,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2004-03-05,Female,Pakistan,PMAS,BBA,2024-03-11 12:01:52,Team Allocated,1070,2023-09-22 19:56:10,2022-11-03 18:30:39
2023-06-12 13:12:18,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2004-04-08,Male,India,Nitesh,Mechanical Engineering,2024-03-11 12:01:52,Started,1080,2023-06-12 13:20:44,2022-11-03 18:30:39
2023-06-27 05:24:27,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1998-11-08,Female,Nigeria,Niger Delta University  Wilberforce island,Pharmacy and Pharmacology,2024-03-11 12:01:52,Started,1080,2023-06-29 12:59:56,2022-11-03 18:30:39
2023-06-13 18:23:44,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1997-05-05,Male,India,G. B. Pant Govt Engg College New Delhi,Data Science and Artificial Intelligence,2024-03-11 12:01:52,Started,1080,2023-06-13 18:39:16,2022-11-03 18:30:39
2023-06-13 18:23:44,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2004-08-14,Male,Ghana,Kwame Nkrumah University of Science and Technology,Business Administration,2024-03-11 12:01:52,Started,1080,2023-04-03 14:20:16,2022-11-03 18:30:39
2024-03-08 19:04:32,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2007-10-27,Male,India,T.N.B. College,Physics and Astronomy,2024-03-11 12:01:52,Started,1080,2024-03-08 20:41:45,2022-11-03 18:30:39
2023-08-08 08:39:44,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2002-07-13,Male,India,Ramrao Adik Institute of Technology,Information Technology,2024-03-11 12:01:52,Team Allocated,1070,2023-08-08 10:26:01,2022-11-03 18:30:39
2023-10-06 06:35:50,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2000-05-08,Male,United States,Saint Louis University,Information Systems,2024-03-11 12:01:52,Team Allocated,1070,2024-02-21 06:10:40,2022-11-03 18:30:39
2023-06-28 05:42:49,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2002-03-10,Male,United States,saint louis university,Cyber Security,2024-03-11 12:01:52,Team Allocated,1070,2023-08-21 02:33:28,2022-11-03 18:30:39
2023-06-15 07:15:18,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2002-01-02,Male,India,Bappa Shri Narayana PG College,Mathematics,2024-03-11 12:01:52,Started,1080,2023-06-15 07:36:18,2022-11-03 18:30:39
2023-08-17 01:08:15,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2002-02-10,Female,United States,Springfield College,Biology,2024-03-11 12:01:52,Team Allocated,1070,2023-08-22 14:38:45,2022-11-03 18:30:39
2023-08-30 15:07:06,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2002-12-25,Female,Ghana,Kwame Nkrumah University of science and technology,Nursing,2024-03-11 12:01:52,Team Allocated,1070,2023-08-31 17:03:28,2022-11-03 18:30:39
2023-08-30 15:07:06,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2005-04-13,Female,Nigeria,Bingham University,Law and Legal Studies,2024-03-11 12:01:52,Started,1080,2023-03-19 08:37:38,2022-11-03 18:30:39
2023-08-30 15:07:06,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1997-02-23,Male,Ghana,University of Professional Studies  Accra,Accounting and Finance,2024-03-11 12:01:52,Started,1080,2023-06-13 23:38:08,2022-11-03 18:30:39
2024-01-03 17:13:01,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1998-06-21,Female,United States,Saint Louis University,Information Systems,2024-03-11 12:01:52,Team Allocated,1070,2024-01-17 17:49:43,2022-11-03 18:30:39
2023-07-02 09:52:10,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2001-03-29,Male,India,Vidya Jyothi Institute of Technology,Computer Science and Engineering,2024-03-11 12:01:52,Started,1080,2023-07-02 10:25:39,2022-11-03 18:30:39
2023-09-28 15:31:09,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1996-09-03,Male,India,Saint louis university,Computer Information Systems,2024-03-11 12:01:52,Team Allocated,1070,2024-01-03 04:29:23,2022-11-03 18:30:39
2023-07-07 13:51:41,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2004-11-12,Male,India,National Institute of Technology Andhra Pradesh,Computer Science and Engineering,2024-03-11 12:01:52,Team Allocated,1070,2023-07-07 14:07:31,2022-11-03 18:30:39
2024-01-09 14:43:27,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2000-04-11,Male,United States,Saint Louise University,Information Systems,2024-03-11 12:01:52,Team Allocated,1070,2024-01-09 16:00:02,2022-11-03 18:30:39
2024-02-05 06:34:47,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2001-06-01,Male,Pakistan,National University of Science and Technology NUST,Mechanical Engineering,2024-03-11 12:01:52,Team Allocated,1070,2024-02-05 07:13:49,2022-11-03 18:30:39
2023-03-15 18:44:13,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1996-02-01,Female,Namibia,University of Namibia,Agriculture and Forestry,2024-03-11 12:01:52,Started,1080,2023-03-15 18:57:36,2022-11-03 18:30:39
2023-02-04 04:15:21,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1987-05-11,Male,"Iran, Islamic Republic of Persian Gulf",Illinois Institute of Technology,Civil Engineering,2024-03-11 12:01:52,Team Allocated,1070,2023-02-04 07:14:39,2022-11-03 18:30:39
2023-09-12 20:49:54,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2001-02-26,Male,India,Saint Louis University,Computer Science,2024-03-11 12:01:52,Team Allocated,1070,2024-02-13 19:32:47,2022-11-03 18:30:39
2023-08-23 03:33:29,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2000-06-19,Male,United States,Saint Louis University,Information Systems,2024-03-11 12:01:52,Team Allocated,1070,2023-08-24 04:47:38,2022-11-03 18:30:39
2023-06-15 18:32:12,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2003-07-23,Female,United Kingdom,MD shad Mahmud,Ha,2024-03-11 12:01:52,Withdraw,1110,2023-06-15 18:39:16,2022-11-03 18:30:39
2023-01-05 16:32:53,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2003-09-28,Male,India,Yeshwantrao Chavan College of Engineering,Mechanical Engineering,2024-03-11 12:01:52,Started,1080,2023-03-21 17:18:02,2022-11-03 18:30:39
2023-07-15 19:39:10,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1986-12-03,Male,Nigeria,Federal University of Technology Owerri,Project Management,2024-03-11 12:01:52,Team Allocated,1070,2023-09-14 08:37:31,2022-11-03 18:30:39
2023-06-07 15:07:23,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2002-09-17,Male,India,Saint louis university,Computer Science,2024-03-11 12:01:52,Team Allocated,1070,2023-08-06 20:51:20,2022-11-03 18:30:39
2024-02-07 11:35:07,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1996-08-08,Female,Nigeria,University Of ilorin  Ilorin  Kwara State,Information Technology,2024-03-11 12:01:52,Team Allocated,1070,2024-02-20 12:45:55,2022-11-03 18:30:39
2023-03-11 14:50:25,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1998-01-19,Female,Nigeria,University of Ibadan,Economics,2024-03-11 12:01:52,Started,1080,2023-04-11 22:05:47,2022-11-03 18:30:39
2023-06-22 16:17:53,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,1997-04-26,Male,Nigeria,University of Ibadan,Economics,2024-03-11 12:01:52,Started,1080,2023-06-22 16:27:49,2022-11-03 18:30:39
2023-07-27 13:35:43,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2002-12-07,Female,Nigeria,LANDMARK UNIVERSITY,Mechanical Engineering,2024-03-11 12:01:52,Team Allocated,1070,2023-07-27 13:56:15,2022-11-03 18:30:39
2023-03-24 09:59:34,00000000-0GN2-A0AY-7XK8-C5FZPP,Career Essentials: Getting Started with Your Professional Journey,Course,2024-06-29 18:52:39,2003-08-13,Male,Zimbabwe,Rutendo High School,Mechanical Engineering,2024-03-11 12:01:52,Withdraw,1110,2023-03-26 21:58:20,2022-11-03 18:30:39
